Name,Year,Site,Transect,Quadrat,Point,Row,Column,Alleviate level,Label,Functional Group,Machine suggestion 1,Machine confidence 1,Machine suggestion 2,Machine confidence 2,Machine suggestion 3,Machine confidence 3,Machine suggestion 4,Machine confidence 4,Machine suggestion 5,Machine confidence 5
AN_2014_fechada_t2_q (3).JPG,2014,Âncoras,2,3,10,726,1947,100,TFL,TURF,TFL,53,ARC,27,TCC,10,CNA/CC,3,SHAD,1
AN_2014_fechada_t2_q (3).JPG,2014,Âncoras,2,3,11,2615,1489,100,TFL,TURF,TFL,87,TCC,3,ARC,3,CNA/CC,2,SHAD,1
AN_2014_fechada_t2_q (3).JPG,2014,Âncoras,2,3,12,755,1537,100,ARC,SUB,ARC,53,TFL,30,TCC,10,CNA/CC,2,SHAD,1
AN_2014_fechada_t2_q (3).JPG,2014,Âncoras,2,3,13,2308,2648,100,TFL,TURF,TFL,79,SHAD,8,TCC,3,ARC,3,CNA/CC,2
AN_2014_fechada_t2_q (3).JPG,2014,Âncoras,2,3,14,651,2804,100,TFL,TURF,TFL,78,TCC,7,ARC,5,CNA/CC,4,SHAD,1
AN_2014_fechada_t2_q (3).JPG,2014,Âncoras,2,3,15,798,2254,100,TFL,TURF,TFL,85,TCC,5,ARC,3,CNA/CC,2,SHAD,1
AN_2014_fechada_t2_q (3).JPG,2014,Âncoras,2,3,16,1451,2006,100,TFL,TURF,TFL,69,TCC,19,ARC,4,CNA/CC,2,SHAD,1
AN_2014_fechada_t2_q (3).JPG,2014,Âncoras,2,3,17,2391,1627,100,TFL,TURF,TFL,78,ARC,8,CNA/CC,5,TCC,3,SHAD,1
AN_2014_fechada_t2_q (3).JPG,2014,Âncoras,2,3,18,775,1806,100,TFL,TURF,TFL,69,TCC,18,ARC,4,CNA/CC,3,SHAD,1
AN_2014_fechada_t2_q (3).JPG,2014,Âncoras,2,3,19,2373,1739,100,TFL,TURF,TFL,81,CNA/CC,7,TCC,3,ARC,3,SHAD,1
AN_2014_fechada_t2_q (3).JPG,2014,Âncoras,2,3,20,1791,2751,100,TFL,TURF,TFL,54,TCC,36,ARC,3,CNA/CC,2,SHAD,1
AN_2014_fechada_t2_q (3).JPG,2014,Âncoras,2,3,21,996,2028,100,TFL,TURF,TFL,78,TCC,11,ARC,3,CNA/CC,2,SHAD,1
AN_2014_fechada_t2_q (3).JPG,2014,Âncoras,2,3,22,1730,3151,100,TFL,TURF,TFL,86,ARC,3,TCC,3,CNA/CC,2,SHAD,1
AN_2014_fechada_t2_q (3).JPG,2014,Âncoras,2,3,23,1731,2515,100,TCC,TURF,TCC,83,TFL,7,ARC,3,CNA/CC,2,SHAD,1
AN_2014_fechada_t2_q (3).JPG,2014,Âncoras,2,3,24,2653,1128,100,TFL,TURF,TFL,83,ARC,4,CNA/CC,4,TCC,3,SHAD,1
AN_2014_fechada_t2_q (3).JPG,2014,Âncoras,2,3,25,1274,1980,100,TFL,TURF,TFL,87,ARC,3,TCC,3,CNA/CC,2,SHAD,1
AN_2014_fechada_t2_q (3).JPG,2014,Âncoras,2,3,26,2511,2688,100,TFL,TURF,TFL,71,TCC,13,ARC,4,SHAD,3,CNA/CC,2
AN_2014_fechada_t2_q (3).JPG,2014,Âncoras,2,3,27,791,2979,100,TFL,TURF,TFL,85,TCC,5,ARC,3,CNA/CC,2,SHAD,1
AN_2014_fechada_t2_q (3).JPG,2014,Âncoras,2,3,28,311,2017,100,TFL,TURF,TFL,69,TCC,20,ARC,3,CNA/CC,2,SHAD,1
AN_2014_fechada_t2_q (3).JPG,2014,Âncoras,2,3,29,337,3267,100,ARC,SUB,ARC,77,TFL,11,CNA/CC,4,TCC,3,SHAD,1
AN_2014_fechada_t2_q (3).JPG,2014,Âncoras,2,3,30,758,2911,100,TFL,TURF,TFL,79,TCC,11,ARC,3,CNA/CC,2,SHAD,1
AN_2014_fechada_t2_q (3).JPG,2014,Âncoras,2,3,31,2004,1478,100,TFL,TURF,TFL,81,TCC,8,ARC,3,CNA/CC,2,SHAD,1
AN_2014_fechada_t2_q (3).JPG,2014,Âncoras,2,3,32,1445,3188,100,TFL,TURF,TFL,83,TCC,5,CNA/CC,3,ARC,3,SHAD,1
AN_2014_fechada_t2_q (3).JPG,2014,Âncoras,2,3,33,605,2812,100,TFL,TURF,TFL,79,CNA/CC,7,TCC,5,ARC,4,SHAD,1
AN_2014_fechada_t2_q (3).JPG,2014,Âncoras,2,3,34,1668,1177,100,TFL,TURF,TFL,73,TCC,17,ARC,4,CNA/CC,2,SHAD,1
AN_2014_fechada_t2_q (3).JPG,2014,Âncoras,2,3,35,2204,2527,100,TFL,TURF,TFL,86,TCC,4,ARC,3,CNA/CC,2,SHAD,1
AN_2014_fechada_t2_q (3).JPG,2014,Âncoras,2,3,36,1557,2425,100,TFL,TURF,TFL,58,TCC,32,ARC,3,CNA/CC,2,SHAD,1
AN_2014_fechada_t2_q (3).JPG,2014,Âncoras,2,3,37,1292,1175,100,TFL,TURF,TFL,85,ARC,3,TCC,3,CNA/CC,3,SHAD,1
AN_2014_fechada_t2_q (3).JPG,2014,Âncoras,2,3,38,2303,3140,100,TFL,TURF,TFL,81,TCC,6,ARC,4,CNA/CC,3,SHAD,1
AN_2014_fechada_t2_q (3).JPG,2014,Âncoras,2,3,39,1912,3042,100,TFL,TURF,TFL,86,TCC,4,ARC,3,CNA/CC,2,SHAD,1
AN_2014_fechada_t2_q (3).JPG,2014,Âncoras,2,3,40,1779,2486,100,TCC,TURF,TCC,82,TFL,8,ARC,3,CNA/CC,2,SHAD,1
AN_2014_fechada_t2_q (3).JPG,2014,Âncoras,2,3,41,1303,2768,100,TCC,TURF,TCC,79,TFL,11,ARC,3,CNA/CC,2,SHAD,1
AN_2014_fechada_t2_q (3).JPG,2014,Âncoras,2,3,42,2031,3185,100,TFL,TURF,TFL,68,ARC,14,CNA/CC,6,TCC,5,SHAD,1
AN_2014_fechada_t2_q (3).JPG,2014,Âncoras,2,3,43,2336,1143,100,ARC,SUB,ARC,59,ZOS,16,TFL,15,TCC,3,CNA/CC,2
AN_2014_fechada_t2_q (3).JPG,2014,Âncoras,2,3,44,964,2090,100,TCC,TURF,TCC,76,TFL,14,ARC,3,CNA/CC,2,SHAD,1
AN_2014_fechada_t2_q (3).JPG,2014,Âncoras,2,3,45,1039,2768,100,TFL,TURF,TFL,77,TCC,10,ARC,4,CNA/CC,3,SHAD,1
AN_2014_fechada_t2_q (3).JPG,2014,Âncoras,2,3,46,1272,1054,100,TFL,TURF,TFL,51,ARC,36,CNA/CC,4,TCC,3,SHAD,1
AN_2014_fechada_t2_q (3).JPG,2014,Âncoras,2,3,47,672,2515,100,TFL,TURF,TFL,64,TCC,16,CNA/CC,9,ARC,5,SHAD,1
AN_2014_fechada_t2_q (3).JPG,2014,Âncoras,2,3,48,2298,1656,100,TFL,TURF,TFL,69,CNA/CC,16,TCC,4,ARC,4,SHAD,1
AN_2014_fechada_t2_q (3).JPG,2014,Âncoras,2,3,49,1223,1405,100,TFL,TURF,TFL,84,ARC,5,TCC,4,CNA/CC,2,SHAD,1
AN_2014_fechada_t2_q (3).JPG,2014,Âncoras,2,3,50,2306,2068,100,TFL,TURF,TFL,47,ARC,36,CNA/CC,7,TCC,4,SHAD,1
AN_2014_fechada_t2_q (4).JPG,2014,Âncoras,2,4,1,696,3026,100,ARC,SUB,ARC,84,TFL,7,TCC,3,SHAD,1,CNA/CC,1
AN_2014_fechada_t2_q (4).JPG,2014,Âncoras,2,4,2,1875,1419,100,ARC,SUB,ARC,85,TFL,7,TCC,3,SHAD,1,CNA/CC,1
AN_2014_fechada_t2_q (4).JPG,2014,Âncoras,2,4,3,920,963,100,ARC,SUB,ARC,85,TFL,7,TCC,3,SHAD,1,CNA/CC,1
AN_2014_fechada_t2_q (4).JPG,2014,Âncoras,2,4,4,912,1020,100,ARC,SUB,ARC,85,TFL,7,TCC,3,SHAD,1,CNA/CC,1
AN_2014_fechada_t2_q (4).JPG,2014,Âncoras,2,4,5,606,2839,100,ARC,SUB,ARC,85,TFL,7,TCC,3,SHAD,1,CNA/CC,1
AN_2014_fechada_t2_q (4).JPG,2014,Âncoras,2,4,6,929,2120,100,ARC,SUB,ARC,85,TFL,7,TCC,3,SHAD,1,CNA/CC,1
AN_2014_fechada_t2_q (4).JPG,2014,Âncoras,2,4,7,2375,2116,100,ARC,SUB,ARC,85,TFL,7,TCC,3,SHAD,1,CNA/CC,1
AN_2014_fechada_t2_q (4).JPG,2014,Âncoras,2,4,8,2175,1881,100,ARC,SUB,ARC,84,TFL,7,TCC,3,CNA/CC,2,SHAD,1
AN_2014_fechada_t2_q (4).JPG,2014,Âncoras,2,4,9,2274,2053,100,ARC,SUB,ARC,85,TFL,7,TCC,3,CNA/CC,2,SHAD,1
AN_2014_fechada_t2_q (4).JPG,2014,Âncoras,2,4,10,728,825,100,ARC,SUB,ARC,85,TFL,7,TCC,3,SHAD,1,CNA/CC,1
AN_2014_fechada_t2_q (4).JPG,2014,Âncoras,2,4,11,1577,1786,100,ARC,SUB,ARC,85,TFL,7,TCC,3,SHAD,1,CNA/CC,1
AN_2014_fechada_t2_q (4).JPG,2014,Âncoras,2,4,12,637,2659,100,ARC,SUB,ARC,85,TFL,7,TCC,3,SHAD,1,CNA/CC,1
AN_2014_fechada_t2_q (4).JPG,2014,Âncoras,2,4,13,819,2586,100,ARC,SUB,ARC,85,TFL,7,TCC,3,SHAD,1,CNA/CC,1
AN_2014_fechada_t2_q (4).JPG,2014,Âncoras,2,4,14,472,2729,100,ARC,SUB,ARC,85,TFL,7,TCC,3,SHAD,1,CNA/CC,1
AN_2014_fechada_t2_q (4).JPG,2014,Âncoras,2,4,15,1652,1626,100,ARC,SUB,ARC,85,TFL,7,TCC,3,SHAD,1,CNA/CC,1
AN_2014_fechada_t2_q (4).JPG,2014,Âncoras,2,4,16,1824,1800,100,ARC,SUB,ARC,85,TFL,7,TCC,3,SHAD,1,CNA/CC,1
AN_2014_fechada_t2_q (4).JPG,2014,Âncoras,2,4,17,2482,2697,100,ARC,SUB,ARC,84,TFL,7,TCC,3,CNA/CC,2,SHAD,1
AN_2014_fechada_t2_q (4).JPG,2014,Âncoras,2,4,18,824,2501,100,ARC,SUB,ARC,85,TFL,7,TCC,3,SHAD,1,CNA/CC,1
AN_2014_fechada_t2_q (4).JPG,2014,Âncoras,2,4,19,1166,1863,100,ARC,SUB,ARC,85,TFL,7,TCC,3,SHAD,1,CNA/CC,1
AN_2014_fechada_t2_q (4).JPG,2014,Âncoras,2,4,20,2450,894,100,ARC,SUB,ARC,84,TFL,7,TCC,3,SHAD,1,CNA/CC,1
AN_2014_fechada_t2_q (4).JPG,2014,Âncoras,2,4,21,2592,946,100,ARC,SUB,ARC,84,TFL,7,TCC,3,SHAD,1,CNA/CC,1
AN_2014_fechada_t2_q (4).JPG,2014,Âncoras,2,4,22,1873,2330,100,ARC,SUB,ARC,85,TFL,7,TCC,3,SHAD,1,CNA/CC,1
AN_2014_fechada_t2_q (4).JPG,2014,Âncoras,2,4,23,2474,2478,100,ARC,SUB,ARC,85,TFL,7,TCC,3,SHAD,1,CNA/CC,1
AN_2014_fechada_t2_q (4).JPG,2014,Âncoras,2,4,24,1359,933,100,ARC,SUB,ARC,85,TFL,7,TCC,3,SHAD,1,CNA/CC,1
AN_2014_fechada_t2_q (4).JPG,2014,Âncoras,2,4,25,647,1007,100,ARC,SUB,ARC,85,TFL,7,TCC,3,SHAD,1,CNA/CC,1
AN_2014_fechada_t2_q (4).JPG,2014,Âncoras,2,4,26,518,1484,100,ARC,SUB,ARC,84,TFL,7,TCC,3,SHAD,1,CNA/CC,1
AN_2014_fechada_t2_q (4).JPG,2014,Âncoras,2,4,27,1550,1896,100,ARC,SUB,ARC,85,TFL,7,TCC,3,SHAD,1,CNA/CC,1
AN_2014_fechada_t2_q (4).JPG,2014,Âncoras,2,4,28,1284,2916,100,ARC,SUB,ARC,84,TFL,7,TCC,3,CNA/CC,2,SHAD,1
AN_2014_fechada_t2_q (4).JPG,2014,Âncoras,2,4,29,554,2738,100,ARC,SUB,ARC,85,TFL,7,TCC,3,SHAD,1,CNA/CC,1
AN_2014_fechada_t2_q (4).JPG,2014,Âncoras,2,4,30,763,2989,100,ARC,SUB,ARC,84,TFL,7,TCC,3,SHAD,1,CNA/CC,1
AN_2014_fechada_t2_q (4).JPG,2014,Âncoras,2,4,31,338,1594,100,ARC,SUB,ARC,84,TFL,7,TCC,3,SHAD,1,CNA/CC,1
AN_2014_fechada_t2_q (4).JPG,2014,Âncoras,2,4,32,2551,2597,100,ARC,SUB,ARC,84,TFL,7,TCC,3,CNA/CC,2,SHAD,1
AN_2014_fechada_t2_q (4).JPG,2014,Âncoras,2,4,33,2543,2388,100,ARC,SUB,ARC,84,TFL,7,TCC,3,SHAD,1,CNA/CC,1
AN_2014_fechada_t2_q (4).JPG,2014,Âncoras,2,4,34,1465,1240,100,ARC,SUB,ARC,85,TFL,7,TCC,3,SHAD,1,CNA/CC,1
AN_2014_fechada_t2_q (4).JPG,2014,Âncoras,2,4,35,1842,1997,100,ARC,SUB,ARC,84,TFL,7,TCC,3,SHAD,1,CNA/CC,1
AN_2014_fechada_t2_q (4).JPG,2014,Âncoras,2,4,36,2495,2414,100,ARC,SUB,ARC,84,TFL,7,TCC,3,SHAD,1,CNA/CC,1
AN_2014_fechada_t2_q (4).JPG,2014,Âncoras,2,4,37,508,2567,100,ARC,SUB,ARC,85,TFL,7,TCC,3,SHAD,1,CNA/CC,1
AN_2014_fechada_t2_q (4).JPG,2014,Âncoras,2,4,38,1868,2004,100,ARC,SUB,ARC,84,TFL,7,TCC,3,SHAD,1,CNA/CC,1
AN_2014_fechada_t2_q (4).JPG,2014,Âncoras,2,4,39,1756,1112,100,ARC,SUB,ARC,85,TFL,7,TCC,3,SHAD,1,CNA/CC,1
AN_2014_fechada_t2_q (4).JPG,2014,Âncoras,2,4,40,1554,3029,100,ARC,SUB,ARC,84,TFL,7,TCC,3,CNA/CC,2,SHAD,1
AN_2014_fechada_t2_q (4).JPG,2014,Âncoras,2,4,41,2229,3073,100,ARC,SUB,ARC,84,TFL,7,TCC,3,SHAD,1,CNA/CC,1
AN_2014_fechada_t2_q (4).JPG,2014,Âncoras,2,4,42,1747,2380,100,ARC,SUB,ARC,85,TFL,7,TCC,3,SHAD,1,CNA/CC,1
AN_2014_fechada_t2_q (4).JPG,2014,Âncoras,2,4,43,2496,1296,100,ARC,SUB,ARC,85,TFL,7,TCC,3,SHAD,1,CNA/CC,1
AN_2014_fechada_t2_q (4).JPG,2014,Âncoras,2,4,44,1042,1672,100,ARC,SUB,ARC,85,TFL,7,TCC,3,SHAD,1,CNA/CC,1
AN_2014_fechada_t2_q (4).JPG,2014,Âncoras,2,4,45,1207,1131,100,ARC,SUB,ARC,85,TFL,7,TCC,3,SHAD,1,CNA/CC,1
AN_2014_fechada_t2_q (4).JPG,2014,Âncoras,2,4,46,2615,2648,100,ARC,SUB,ARC,84,TFL,7,TCC,3,CNA/CC,2,SHAD,1
AN_2014_fechada_t2_q (4).JPG,2014,Âncoras,2,4,47,1283,2827,100,ARC,SUB,ARC,85,TFL,7,TCC,3,SHAD,1,CNA/CC,1
AN_2014_fechada_t2_q (4).JPG,2014,Âncoras,2,4,48,906,1902,100,ARC,SUB,ARC,84,TFL,7,TCC,3,CNA/CC,2,SHAD,1
AN_2014_fechada_t2_q (4).JPG,2014,Âncoras,2,4,49,1193,2500,100,ARC,SUB,ARC,85,TFL,7,TCC,3,SHAD,1,CNA/CC,1
AN_2014_fechada_t2_q (4).JPG,2014,Âncoras,2,4,50,1486,3008,100,ARC,SUB,ARC,84,TFL,7,TCC,3,CNA/CC,2,SHAD,1
AN_2014_fechada_t2_q (5).JPG,2014,Âncoras,2,5,1,2058,2854,100,TFL,TURF,TFL,76,TCC,8,CNA/CC,6,ARC,4,SHAD,1
AN_2014_fechada_t2_q (5).JPG,2014,Âncoras,2,5,2,1737,1311,100,TFL,TURF,TFL,61,TCC,30,ARC,3,CNA/CC,2,SHAD,1
AN_2014_fechada_t2_q (5).JPG,2014,Âncoras,2,5,3,1345,1102,100,ARC,SUB,ARC,84,TFL,7,TCC,3,CNA/CC,2,SHAD,1
AN_2014_fechada_t2_q (5).JPG,2014,Âncoras,2,5,4,825,1725,100,TFL,TURF,TFL,84,ARC,4,CNA/CC,3,TCC,3,SHAD,1
AN_2014_fechada_t2_q (5).JPG,2014,Âncoras,2,5,5,2190,952,100,TFL,TURF,TFL,79,TCC,9,CNA/CC,3,ARC,3,SHAD,1
AN_2014_fechada_t2_q (5).JPG,2014,Âncoras,2,5,6,2596,2768,100,TFL,TURF,TFL,83,TCC,7,ARC,3,CNA/CC,2,SHAD,1
AN_2014_fechada_t2_q (5).JPG,2014,Âncoras,2,5,7,379,1910,100,TFL,TURF,TFL,85,ARC,4,CNA/CC,3,TCC,3,SHAD,1
AN_2014_fechada_t2_q (5).JPG,2014,Âncoras,2,5,8,2214,2323,100,TFL,TURF,TFL,79,TCC,9,ARC,3,CNA/CC,2,ZOS,2
AN_2014_fechada_t2_q (5).JPG,2014,Âncoras,2,5,9,1482,2554,100,TFL,TURF,TFL,83,TCC,4,CNA/CC,3,ARC,3,SHAD,1
AN_2014_fechada_t2_q (5).JPG,2014,Âncoras,2,5,10,1984,883,100,TFL,TURF,TFL,85,TCC,4,ARC,3,CNA/CC,2,SHAD,1
AN_2014_fechada_t2_q (5).JPG,2014,Âncoras,2,5,11,2557,1142,100,TFL,TURF,TFL,73,TCC,14,ARC,4,CNA/CC,4,SHAD,1
AN_2014_fechada_t2_q (5).JPG,2014,Âncoras,2,5,12,837,3064,100,SHAD,TWS,SHAD,82,TFL,7,TCC,3,ARC,3,CNA/CC,1
AN_2014_fechada_t2_q (5).JPG,2014,Âncoras,2,5,13,1280,2039,100,TFL,TURF,TFL,83,TCC,6,ARC,4,CNA/CC,2,SHAD,1
AN_2014_fechada_t2_q (5).JPG,2014,Âncoras,2,5,14,1802,2514,100,TFL,TURF,TFL,79,TCC,10,ARC,3,CNA/CC,2,SHAD,1
AN_2014_fechada_t2_q (5).JPG,2014,Âncoras,2,5,15,1385,3121,100,TFL,TURF,TFL,83,TCC,4,ARC,4,CNA/CC,4,SHAD,1
AN_2014_fechada_t2_q (5).JPG,2014,Âncoras,2,5,16,1830,2527,100,TFL,TURF,TFL,79,TCC,10,ARC,3,CNA/CC,2,SHAD,1
AN_2014_fechada_t2_q (5).JPG,2014,Âncoras,2,5,17,1695,2806,100,TFL,TURF,TFL,76,TCC,14,ARC,3,CNA/CC,2,SHAD,1
AN_2014_fechada_t2_q (5).JPG,2014,Âncoras,2,5,18,1890,1846,100,TFL,TURF,TFL,73,TCC,17,ARC,3,CNA/CC,2,SHAD,1
AN_2014_fechada_t2_q (5).JPG,2014,Âncoras,2,5,19,1237,2589,100,TFL,TURF,TFL,86,TCC,4,ARC,3,CNA/CC,2,SHAD,1
AN_2014_fechada_t2_q (5).JPG,2014,Âncoras,2,5,20,1774,2739,100,TFL,TURF,TFL,73,TCC,15,ARC,3,CNA/CC,2,SHAD,1
AN_2014_fechada_t2_q (5).JPG,2014,Âncoras,2,5,21,844,1046,100,TFL,TURF,TFL,47,ARC,41,CNA/CC,3,TCC,3,SHAD,1
AN_2014_fechada_t2_q (5).JPG,2014,Âncoras,2,5,22,332,1367,100,CNA/CC,MCR,CNA/CC,42,TFL,40,ARC,5,TCC,4,SHAD,3
AN_2014_fechada_t2_q (5).JPG,2014,Âncoras,2,5,23,1173,2494,100,TFL,TURF,TFL,84,TCC,5,ARC,3,CNA/CC,2,SHAD,1
AN_2014_fechada_t2_q (5).JPG,2014,Âncoras,2,5,24,326,2278,100,TFL,TURF,TFL,85,ARC,4,TCC,4,CNA/CC,2,SHAD,1
AN_2014_fechada_t2_q (5).JPG,2014,Âncoras,2,5,25,2183,1722,100,TFL,TURF,TFL,85,TCC,5,ARC,3,CNA/CC,2,SHAD,1
AN_2014_fechada_t2_q (5).JPG,2014,Âncoras,2,5,26,477,2548,100,CNA/CC,MCR,CNA/CC,73,TFL,14,ARC,4,TCC,3,ZOS,1
AN_2014_fechada_t2_q (5).JPG,2014,Âncoras,2,5,27,628,2427,100,CNA/CC,MCR,CNA/CC,57,TFL,20,TCC,5,ARC,5,SHAD,4
AN_2014_fechada_t2_q (5).JPG,2014,Âncoras,2,5,28,1989,3051,100,CNA/CC,MCR,CNA/CC,56,TFL,27,TCC,6,ARC,4,SHAD,1
AN_2014_fechada_t2_q (5).JPG,2014,Âncoras,2,5,29,955,1588,100,ARC,SUB,ARC,58,TFL,28,TCC,4,CNA/CC,3,SHAD,1
AN_2014_fechada_t2_q (5).JPG,2014,Âncoras,2,5,30,1195,3073,100,TFL,TURF,TFL,83,TCC,5,ARC,3,CNA/CC,3,SHAD,1
AN_2014_fechada_t2_q (5).JPG,2014,Âncoras,2,5,31,2572,2068,100,TFL,TURF,TFL,81,TCC,7,ARC,4,CNA/CC,3,ZOS,1
AN_2014_fechada_t2_q (5).JPG,2014,Âncoras,2,5,32,2502,884,100,TFL,TURF,TFL,75,CNA/CC,6,TCC,5,ARC,4,SHAD,4
AN_2014_fechada_t2_q (5).JPG,2014,Âncoras,2,5,33,819,2401,100,TFL,TURF,TFL,66,CNA/CC,15,TCC,5,ARC,5,SHAD,2
AN_2014_fechada_t2_q (5).JPG,2014,Âncoras,2,5,34,956,2381,100,TFL,TURF,TFL,85,TCC,4,ARC,4,CNA/CC,3,SHAD,1
AN_2014_fechada_t2_q (5).JPG,2014,Âncoras,2,5,35,295,2120,100,TFL,TURF,TFL,74,CNA/CC,7,TCC,5,ARC,5,ZOS,2
AN_2014_fechada_t2_q (5).JPG,2014,Âncoras,2,5,36,872,3011,100,SHAD,TWS,SHAD,82,TFL,8,ARC,3,TCC,2,CNA/CC,1
AN_2014_fechada_t2_q (5).JPG,2014,Âncoras,2,5,37,1270,1533,100,ARC,SUB,ARC,75,TFL,16,TCC,3,CNA/CC,2,SHAD,1
AN_2014_fechada_t2_q (5).JPG,2014,Âncoras,2,5,38,621,2950,100,SID,CORAL,SID,82,TFL,7,ARC,3,TCC,2,CNA/CC,1
AN_2014_fechada_t2_q (5).JPG,2014,Âncoras,2,5,39,2332,872,100,TFL,TURF,TFL,68,TCC,19,ARC,4,CNA/CC,3,SHAD,1
AN_2014_fechada_t2_q (5).JPG,2014,Âncoras,2,5,40,2361,1500,100,TFL,TURF,TFL,76,TCC,10,CNA/CC,5,ARC,4,SHAD,1
AN_2014_fechada_t2_q (5).JPG,2014,Âncoras,2,5,41,1343,1270,100,TFL,TURF,TFL,76,ARC,13,TCC,3,CNA/CC,2,SHAD,1
AN_2014_fechada_t2_q (5).JPG,2014,Âncoras,2,5,42,1794,2597,100,TFL,TURF,TFL,75,TCC,11,ARC,3,SHAD,2,CNA/CC,2
AN_2014_fechada_t2_q (5).JPG,2014,Âncoras,2,5,43,530,2562,100,CNA/CC,MCR,CNA/CC,57,TFL,29,TCC,4,ARC,4,SHAD,1
AN_2014_fechada_t2_q (5).JPG,2014,Âncoras,2,5,44,884,2955,100,TFL,TURF,TFL,86,TCC,4,ARC,3,CNA/CC,2,SHAD,1
AN_2014_fechada_t2_q (5).JPG,2014,Âncoras,2,5,45,1018,2358,100,TFL,TURF,TFL,86,TCC,4,ARC,3,CNA/CC,2,SHAD,1
AN_2014_fechada_t2_q (5).JPG,2014,Âncoras,2,5,46,796,3062,100,SHAD,TWS,SHAD,81,TFL,8,TCC,3,ARC,3,CNA/CC,1
AN_2014_fechada_t2_q (5).JPG,2014,Âncoras,2,5,47,1125,2112,100,TFL,TURF,TFL,87,ARC,3,TCC,3,CNA/CC,2,SHAD,1
AN_2014_fechada_t2_q (5).JPG,2014,Âncoras,2,5,48,740,1065,100,TFL,TURF,TFL,83,TCC,6,ARC,3,CNA/CC,2,SHAD,1
AN_2014_fechada_t2_q (5).JPG,2014,Âncoras,2,5,49,2332,893,100,TFL,TURF,TFL,68,TCC,20,ARC,3,CNA/CC,2,SHAD,1
AN_2014_fechada_t2_q (5).JPG,2014,Âncoras,2,5,50,821,3085,100,SHAD,TWS,SHAD,82,TFL,7,TCC,3,ARC,3,CNA/CC,1
AN_2014_fechada_t2_q (6).JPG,2014,Âncoras,2,6,1,2058,2191,100,ARC,SUB,ARC,84,TFL,7,TCC,3,CNA/CC,2,SHAD,1
AN_2014_fechada_t2_q (6).JPG,2014,Âncoras,2,6,2,1317,2054,100,ARC,SUB,ARC,85,TFL,7,TCC,3,CNA/CC,2,SHAD,1
AN_2014_fechada_t2_q (6).JPG,2014,Âncoras,2,6,3,2587,1103,100,ARC,SUB,ARC,84,TFL,7,TCC,3,CNA/CC,2,SHAD,1
AN_2014_fechada_t2_q (6).JPG,2014,Âncoras,2,6,4,2633,1308,100,ARC,SUB,ARC,84,TFL,7,TCC,3,CNA/CC,2,SHAD,1
AN_2014_fechada_t2_q (6).JPG,2014,Âncoras,2,6,5,2393,2655,100,ARC,SUB,ARC,85,TFL,7,TCC,3,CNA/CC,2,SHAD,1
AN_2014_fechada_t2_q (6).JPG,2014,Âncoras,2,6,6,563,2196,100,ARC,SUB,ARC,85,TFL,7,TCC,3,CNA/CC,2,SHAD,1
AN_2014_fechada_t2_q (6).JPG,2014,Âncoras,2,6,7,749,1294,100,ARC,SUB,ARC,84,TFL,7,TCC,3,CNA/CC,2,SHAD,1
AN_2014_fechada_t2_q (6).JPG,2014,Âncoras,2,6,8,2682,917,100,ARC,SUB,ARC,84,TFL,7,TCC,3,CNA/CC,2,SHAD,1
AN_2014_fechada_t2_q (6).JPG,2014,Âncoras,2,6,9,968,1387,100,ARC,SUB,ARC,85,TFL,7,TCC,3,SHAD,1,CNA/CC,1
AN_2014_fechada_t2_q (6).JPG,2014,Âncoras,2,6,10,1201,1799,100,ARC,SUB,ARC,85,TFL,7,TCC,3,SHAD,1,CNA/CC,1
AN_2014_fechada_t2_q (6).JPG,2014,Âncoras,2,6,11,926,916,100,ARC,SUB,ARC,85,TFL,7,TCC,3,SHAD,1,CNA/CC,1
AN_2014_fechada_t2_q (6).JPG,2014,Âncoras,2,6,12,2165,2104,100,ARC,SUB,ARC,84,TFL,7,TCC,3,CNA/CC,2,SHAD,1
AN_2014_fechada_t2_q (6).JPG,2014,Âncoras,2,6,13,849,983,100,ARC,SUB,ARC,84,TFL,7,TCC,3,CNA/CC,2,SHAD,1
AN_2014_fechada_t2_q (6).JPG,2014,Âncoras,2,6,14,1248,2213,100,ARC,SUB,ARC,85,TFL,7,TCC,3,SHAD,1,CNA/CC,1
AN_2014_fechada_t2_q (6).JPG,2014,Âncoras,2,6,15,1835,1392,100,ARC,SUB,ARC,84,TFL,7,TCC,3,CNA/CC,2,SHAD,1
AN_2014_fechada_t2_q (6).JPG,2014,Âncoras,2,6,16,2297,2406,100,ARC,SUB,ARC,84,TFL,7,TCC,3,CNA/CC,2,SHAD,1
AN_2014_fechada_t2_q (6).JPG,2014,Âncoras,2,6,17,1574,1715,100,ARC,SUB,ARC,85,TFL,7,TCC,3,SHAD,1,CNA/CC,1
AN_2014_fechada_t2_q (6).JPG,2014,Âncoras,2,6,18,1592,924,100,ARC,SUB,ARC,84,TFL,7,TCC,3,CNA/CC,2,SHAD,1
AN_2014_fechada_t2_q (6).JPG,2014,Âncoras,2,6,19,756,2215,100,ARC,SUB,ARC,85,TFL,7,TCC,3,SHAD,1,CNA/CC,1
AN_2014_fechada_t2_q (6).JPG,2014,Âncoras,2,6,20,2326,2008,100,ARC,SUB,ARC,84,TFL,7,TCC,3,CNA/CC,2,SHAD,1
